model,nobs,pseudo_r2,dispersion,status,term,estimate,std.error,statistic,p.value,conf.low,conf.high
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,occ_similarity:D_dest_occ_any,5.880178965348763,1.0192007850755618,5.769401919085861,7.955336315162145e-9,3.882582133585714,7.877775797111811
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,same_kyoku_diff_ka:D_dest_occ_any,5.563473827742624,1.4075223688554832,3.952671695204761,7.728343834871721e-5,2.804780677351376,8.322166978133872
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,diff_kyoku:D_dest_occ_any,4.4427456915586605,1.4053364439367173,3.161339557318645,0.0015704530836728788,1.6883368752811023,7.197154507836219
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,0.018010280221532192,0.06991203812001531,0.25761343405000775,0.796705260710313,-0.11901479657948913,0.15503535702255353
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,log_N_o_occ,0.9814615400237149,0.048470227888372165,20.248750269630236,3.643668610050769e-91,0.8864616390400566,1.0764614410073732
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,log_N_d_occ,-0.7909952768734819,0.16108863400533532,-4.910310909007297,9.093210354000568e-7,-1.1067231978426932,-0.47526735590427055
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,occ_similarity,-6.301341470584016,0.8407027726777211,-7.4953261430477065,6.613371146288044e-14,-7.949088626735313,-4.653594314432719
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,same_kyoku_diff_ka,-6.612558894322065,0.7963341044233038,-8.303749465949101,1.008762419581606e-16,-8.173345058652698,-5.0517727299914315
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,diff_kyoku,-8.447371697411237,0.7693096672930856,-10.980456968822963,4.745173481909012e-28,-9.955190938264176,-6.939552456558298
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,D_dest_occ_any,-4.138701005010821,1.6446929413522942,-2.516397377864291,0.011856142196890204,-7.362239935688565,-0.915162074333078
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,log_N_o_occ:log_N_d_occ,-0.05604814696306982,0.04496097680497144,-1.246595402190471,0.21254588845587558,-0.14417004221055457,0.03207374828441494
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,log_N_o_occ:D_dest_occ_any,-0.1256466396552044,0.06407803312667576,-1.9608379584125772,0.04989792853201716,-0.2512372767836534,-5.6002526755416504e-5
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,log_N_d_occ:D_dest_occ_any,-0.14616147684912661,0.2983234276032054,-0.48994300589604833,0.6241742298359678,-0.7308646506959513,0.43854169699769807
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,occ_similarity:D_dest_occ_any,7.278537366153291,1.194895755718931,6.091357619538973,1.119571336898589e-9,4.936584719664417,9.620490012642165
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,same_kyoku_diff_ka:D_dest_occ_any,6.325084745872754,1.406501897421996,4.4970325013184285,6.890845790163068e-6,3.568391682738393,9.081777809007114
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,diff_kyoku:D_dest_occ_any,2.297837553877556,1.9718689793162258,1.165309449045831,0.24389375566480445,-1.5669546278140025,6.162629735569115
