model,nobs,pseudo_r2,dispersion,status,term,estimate,std.error,statistic,p.value,conf.low,conf.high
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,same_kyoku_diff_ka:D_dest_occ_any,12.184106344574225,2.1517311517197157,5.662466862942608,1.492121973204732e-8,7.966790782790692,16.401421906357758
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,diff_kyoku:D_dest_occ_any,11.814112029581572,2.2009624666038,5.367702634116866,7.974589094009663e-8,7.5003048637136835,16.12791919544946
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,-0.2729763399217582,0.11849370952252562,-2.3037200963808586,0.02123836098785858,-0.5052197429804592,-0.04073293686305718
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,log_N_o_occ,0.841151037074578,0.08424185647684858,9.984953706543063,1.7738386334652245e-23,0.6760400323891624,1.0062620417599935
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,log_N_d_occ,0.25886453842022167,0.08421086441009745,3.0740040520137693,0.0021120656388760135,0.09381427706944487,0.42391479977099844
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,occ_similarity,1.4108943063902657,0.38623509113875704,3.6529417931199686,2.592530152632666e-4,0.6538874381927567,2.1679011745877745
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,same_kyoku_diff_ka,-2.3691336004431105,0.3605457739458363,-6.570964830665352,4.999026719047764e-11,-3.0757903321550693,-1.6624768687311517
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,diff_kyoku,-4.9428946765338475,0.28830430989083494,-17.144713092931045,6.883779405606532e-66,-5.507960740507559,-4.377828612560136
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,D_dest_occ_any,-1.6324676848306154,3.724641017888834,-0.43828859667016057,0.6611770912093977,-8.932629935233336,5.667694565572105
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,log_N_o_occ:log_N_d_occ,0.007585923464832091,0.02151037740069313,0.3526634295401832,0.7243407789371089,-0.034573641534390735,0.04974548846405492
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,log_N_o_occ:D_dest_occ_any,0.6774599735177027,0.2916108941295624,2.323164144946889,0.020170336129199593,0.10591312352423776,1.2490068235111678
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,log_N_d_occ:D_dest_occ_any,-1.7613310193949658,0.8629939098501378,-2.040954170465499,0.04125538263447679,-3.452768001578642,-0.06989403721128995
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,occ_similarity:D_dest_occ_any,-1.4111163025044706,1.7017807758403285,-0.8291998138289407,0.40699135030865696,-4.7465453327341445,1.9243127277252032
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,same_kyoku_diff_ka:D_dest_occ_any,12.163183487761948,1.1711873539758124,10.385343938757337,2.8912531935643104e-25,9.867698454820593,14.458668520703304
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,diff_kyoku:D_dest_occ_any,12.119030935810091,1.3907522675030635,8.714011272164543,2.9330719564526432e-18,9.393206580086673,14.84485529153351
col4_year_destination_kyoku_fe,3925787,0.36108448172603647,1.825444769053591,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,-0.268017370138284,0.10710920546750292,-2.5022813769223675,0.012339581040197153,-0.47794755526729027,-0.05808718500927765
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,log_N_o_occ,0.9162402025416494,0.08507145524182962,10.770242497170006,4.7574649132533826e-27,0.7495032141552522,1.0829771909280466
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,log_N_d_occ,0.17104299565874423,0.086052769423060893,1.9876524231061783,0.0468501441780196,0.002382666819615298,0.33970332449787316
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,occ_similarity,1.5717787329520614,0.3699550967227522,4.248566236485632,2.151430373101922e-5,0.8466800674784352,2.2968773984256874
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,same_kyoku_diff_ka,-2.352990532434761,0.34033994182388744,-6.913647924557562,4.723466359898694e-12,-3.0200445609100375,-1.6859365039594842
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,diff_kyoku,-4.892774538418602,0.2897411614859039,-16.886708513649136,5.636081111913612e-64,-5.460656779769778,-4.324892297067427
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,D_dest_occ_any,-3.5214111150141605,9.369030033719733,-0.3758565296877455,0.7070235591699405,-21.88437255117892,14.8415503211506
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,log_N_o_occ:log_N_d_occ,0.042413463711909356,0.028297569911131557,1.4988376685739704,0.13391574983596452,-0.013048754163912782,0.0978756815877315
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,log_N_o_occ:D_dest_occ_any,0.7481520965614195,0.4768277776671419,1.5690195320031886,0.11664338792437229,-0.18641317449445083,1.6827173676172897
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,log_N_d_occ:D_dest_occ_any,-1.1504937653613965,1.0660098618494989,-1.0792524596023159,0.28047519952897093,-3.239834701750932,0.9388471710281392
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,occ_similarity:D_dest_occ_any,-0.6106822485891134,2.0339537985578655,-0.30024391361401886,0.7639911110700189,-4.597158439980965,3.3757939428027384
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,same_kyoku_diff_ka:D_dest_occ_any,12.305301617031969,7.857061254181626,1.5661455624369651,0.11731454359294669,-3.0942554654891214,27.704858699553057
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,diff_kyoku:D_dest_occ_any,12.062229549906544,7.889853609457323,1.5288280552440063,0.12630707539463046,-3.401599367923156,27.52605846773624
col5_year_origin_ka_fe,3026211,0.39369586013741853,3.35913273247374,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,-0.3507181886594539,0.16539663896019288,-2.1204674464023636,0.03396664403298046,-0.6748896441854062,-0.026546733133501588
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,log_N_o_occ,0.8051944231545994,0.10598965648446447,7.596915112868787,3.032733280134888e-14,0.5974585137112769,1.012930332597922
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,log_N_d_occ,0.16112144061742018,0.08077859244743914,1.9946056960853629,0.04608590185661791,0.002798308698600288,0.31944457253624003
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,occ_similarity,1.3039593607627,0.4219661033700568,3.0901993083059347,0.002000222224876613,0.47692099546068334,2.1309977260647166
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,same_kyoku_diff_ka,-2.408645801991931,0.3454495066343974,-6.972497443862597,3.113633194728717e-12,-3.0857143934724802,-1.7315772105113818
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,diff_kyoku,-5.028168063542474,0.2914925369315688,-17.249731730603088,1.1242013143967185e-66,-5.599482937690561,-4.456853189394388
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,D_dest_occ_any,3.603007284396874,145.04869223698896,0.024839984620544334,0.9801825977732013,-280.6872055047359,287.8932200735297
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,log_N_o_occ:log_N_d_occ,0.03572514314097901,0.02835578947333909,1.2598888553100873,0.2077094596441312,-0.019851182979965583,0.09130146926192359
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,log_N_o_occ:D_dest_occ_any,0.6421452107847099,0.18194306353500492,3.529374510400966,4.165432014994833e-4,0.2855433590192175,0.9987470625502022
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,log_N_d_occ:D_dest_occ_any,-1.3714736738500903,0.3375514304483885,-4.063006552892651,4.844466905275362e-5,-2.0330623204589084,-0.7098850272412721
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,occ_similarity:D_dest_occ_any,-1.728622374512764,1.4638124554050467,-1.1809042668887817,0.23764075610253638,-4.597642067227799,1.1403973182022709
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,same_kyoku_diff_ka:D_dest_occ_any,14.851514316644623,145.7138578832296,0.10192245632907579,0.9188182252092971,-270.74239918287316,300.4454278161624
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,diff_kyoku:D_dest_occ_any,14.694422805112822,145.7295215139525,0.10083353497943065,0.9196826054342983,-270.930190846489,300.3190364567146
col6_year_destination_ka_fe,1685573,0.4198724475774098,2.5445146491892903,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,-0.2751752343868872,0.05976155448376497,-4.604552822695438,4.133530928398835e-6,-0.39230572883519466,-0.1580447399385797
