event_origin_id,event_id,origin_office_id,chosen_distance,n_candidates,n_selected,n_exact_pos,salary_candidate_share,any_selected_with_salary,all_candidates_with_salary,usable,usable_salary,drop_reason,drop_reason_salary
evt_642||7506,evt_642,7506,different_department,68,4,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_643||8905,evt_643,8905,different_department,69,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_644||2003,evt_644,2003,different_department,5,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_644||7506,evt_644,7506,different_department,68,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_646||1478,evt_646,1478,different_department,27,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_646||1555,evt_646,1555,same_department,37,6,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_646||2183,evt_646,2183,same_department,83,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_648||1105,evt_648,1105,different_department,1,1,0,0,FALSE,FALSE,FALSE,FALSE,degenerate_choice_set,degenerate_choice_set
evt_648||8594,evt_648,8594,different_department,12,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_649||8490,evt_649,8490,different_department,46,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_659||2158,evt_659,2158,same_department,11,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_660||6328,evt_660,6328,different_department,27,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_6||1752,evt_6,1752,different_department,21,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_73||6953,evt_73,6953,same_department,71,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_83||1449,evt_83,1449,different_department,115,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_84||2146,evt_84,2146,different_department,27,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_86||1449,evt_86,1449,different_department,115,4,23,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_86||1757,evt_86,1757,different_department,4,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_86||8358,evt_86,8358,different_department,61,1,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_86||8490,evt_86,8490,same_department,46,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_87||1449,evt_87,1449,different_department,115,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_87||2174,evt_87,2174,different_department,27,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_88||1449,evt_88,1449,different_department,115,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_8||1147,evt_8,1147,same_section,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_90||1190,evt_90,1190,different_department,70,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_90||7051,evt_90,7051,different_department,17,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_91||1225,evt_91,1225,different_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_91||2056,evt_91,2056,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_91||7051,evt_91,7051,different_department,17,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_91||8490,evt_91,8490,different_department,46,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_93||1449,evt_93,1449,different_department,115,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_94||1449,evt_94,1449,different_department,115,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_94||7782,evt_94,7782,same_department,34,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_9||1147,evt_9,1147,same_section,7,6,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_9||1919,evt_9,1919,same_department,15,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_9||8164,evt_9,8164,same_department,21,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_9||8321,evt_9,8321,same_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
